TIME,CH1,CH2,CH3
1.627200e-02,-314.156,-11.475,11.3016
1.627600e-02,-314.031,-11.4844,11.318
1.628000e-02,-313.703,-11.4883,11.3156
1.628400e-02,-313.594,-11.4906,11.3195
1.628800e-02,-313.328,-11.4969,11.3297
1.629200e-02,-313.25,-11.5055,11.3484
1.629600e-02,-313.125,-11.5188,11.3633
1.630000e-02,-312.969,-11.5328,11.3609
1.630400e-02,-312.719,-11.5328,11.3398
1.630800e-02,-312.719,-11.5398,11.3547
1.631200e-02,-312.562,-11.5453,11.3469
1.631600e-02,-312.531,-11.5563,11.3625
1.632000e-02,-312.375,-11.568,11.3703
1.632400e-02,-312.109,-11.5656,11.3813
1.632800e-02,-311.969,-11.5766,11.3867
1.633200e-02,-311.719,-11.5859,11.3969
1.633600e-02,-311.516,-11.5766,11.4055
1.634000e-02,-311.297,-11.5781,11.4094
1.634400e-02,-311.094,-11.5883,11.4313
1.634800e-02,-310.953,-11.5805,11.432
1.635200e-02,-310.688,-11.5898,11.4313
1.635600e-02,-310.703,-11.6,11.4242
1.636000e-02,-310.422,-11.6023,11.4344
1.636400e-02,-310.375,-11.6039,11.4344
1.636800e-02,-310.172,-11.6086,11.4398
1.637200e-02,-310.094,-11.6172,11.4375
1.637600e-02,-310.047,-11.6172,11.4477
1.638000e-02,-309.797,-11.6328,11.4617
1.638400e-02,-309.734,-11.6406,11.4688
1.638800e-02,-309.531,-11.6313,11.475
1.639200e-02,-309.391,-11.6445,11.4805
1.639600e-02,-309.031,-11.6578,11.4719
1.640000e-02,-309.062,-11.6531,11.4781
1.640400e-02,-308.781,-11.6516,11.4867
1.640800e-02,-308.672,-11.6609,11.4867
1.641200e-02,-308.594,-11.6773,11.4867
1.641600e-02,-308.25,-11.6773,11.5008
1.642000e-02,-308.172,-11.6859,11.4844
1.642400e-02,-307.891,-11.6781,11.4953
1.642800e-02,-307.656,-11.6813,11.4867
1.643200e-02,-307.438,-11.6883,11.4969
1.643600e-02,-307.281,-11.6898,11.5047
1.644000e-02,-307.078,-11.7016,11.5133
1.644400e-02,-306.828,-11.718,11.5258
1.644800e-02,-306.672,-11.7141,11.5227
1.645200e-02,-306.422,-11.718,11.525
1.645600e-02,-306.141,-11.7,11.5352
1.646000e-02,-305.656,-11.7227,11.5453
1.646400e-02,-305.25,-11.7258,11.5352
1.646800e-02,-305.016,-11.718,11.5289
1.647200e-02,-304.797,-11.7227,11.5297
1.647600e-02,-304.484,-11.7227,11.5312
1.648000e-02,-304.203,-11.7227,11.5461
1.648400e-02,-304.188,-11.7266,11.568
1.648800e-02,-303.984,-11.7266,11.5641
1.649200e-02,-303.75,-11.743,11.5602
1.649600e-02,-303.312,-11.7391,11.5633
1.650000e-02,-303.016,-11.7445,11.5563
1.650400e-02,-302.781,-11.7563,11.5563
1.650800e-02,-302.297,-11.7531,11.5617
1.651200e-02,-302.016,-11.7625,11.568
1.651600e-02,-301.922,-11.7664,11.5758
1.652000e-02,-301.797,-11.7734,11.5844
1.652400e-02,-301.391,-11.793,11.5805
1.652800e-02,-301.141,-11.807,11.5734
1.653200e-02,-300.875,-11.8039,11.5859
1.653600e-02,-300.578,-11.793,11.6023
1.654000e-02,-300.328,-11.7828,11.6086
1.654400e-02,-300.125,-11.7828,11.5961
1.654800e-02,-299.812,-11.7977,11.5969
1.655200e-02,-299.453,-11.8031,11.6063
1.655600e-02,-299.281,-11.7914,11.6
1.656000e-02,-299.109,-11.7953,11.5984
1.656400e-02,-298.641,-11.7812,11.5969
1.656800e-02,-298.547,-11.7797,11.6008
1.657200e-02,-298.266,-11.7914,11.6086
1.657600e-02,-298.062,-11.8,11.6086
1.658000e-02,-297.859,-11.8039,11.6227
1.658400e-02,-297.328,-11.8016,11.6266
1.658800e-02,-297.281,-11.7953,11.6313
1.659200e-02,-297.078,-11.8016,11.6453
1.659600e-02,-296.766,-11.8203,11.6531
1.660000e-02,-296.891,-11.8141,11.6406
1.660400e-02,-296.516,-11.8242,11.6406
1.660800e-02,-296,-11.8219,11.6313
1.661200e-02,-295.672,-11.8273,11.6273
1.661600e-02,-295.344,-11.8297,11.6227
1.662000e-02,-294.969,-11.8242,11.6445
1.662400e-02,-294.688,-11.8242,11.6516
1.662800e-02,-294.484,-11.8242,11.6547
1.663200e-02,-294.172,-11.8297,11.6516
1.663600e-02,-293.922,-11.8359,11.6516
1.664000e-02,-293.797,-11.8383,11.6578
1.664400e-02,-293.797,-11.8375,11.6492
1.664800e-02,-293.484,-11.8375,11.6578
1.665200e-02,-293.266,-11.8336,11.6672
1.665600e-02,-292.906,-11.8375,11.6492
1.666000e-02,-292.422,-11.8438,11.6609
1.666400e-02,-292.25,-11.8484,11.6734
1.666800e-02,-292.047,-11.8242,11.6797
1.667200e-02,-291.641,-11.8375,11.6719
1.667600e-02,-291.453,-11.85,11.6781
1.668000e-02,-290.984,-11.8625,11.6922
1.668400e-02,-290.625,-11.8578,11.6883
1.668800e-02,-290.344,-11.8625,11.6719
1.669200e-02,-290.188,-11.8648,11.6758
1.669600e-02,-289.969,-11.8625,11.6781
1.670000e-02,-289.609,-11.8688,11.6594
1.670400e-02,-289.375,-11.8688,11.675
1.670800e-02,-289.047,-11.868,11.6836
1.671200e-02,-288.812,-11.868,11.6875
1.671600e-02,-288.516,-11.8609,11.6914
1.672000e-02,-288.203,-11.8688,11.6875
1.672400e-02,-288.188,-11.8727,11.6922
1.672800e-02,-287.781,-11.8703,11.6922
1.673200e-02,-287.141,-11.868,11.6836
1.673600e-02,-286.812,-11.8742,11.6938
1.674000e-02,-286.641,-11.8813,11.6922
1.674400e-02,-286.328,-11.8906,11.6859
1.674800e-02,-286.375,-11.8805,11.6953
1.675200e-02,-285.875,-11.8688,11.7
1.675600e-02,-285.625,-11.8641,11.7023
1.676000e-02,-285.141,-11.8742,11.7188
1.676400e-02,-284.953,-11.8789,11.7289
1.676800e-02,-284.484,-11.875,11.7188
1.677200e-02,-284.016,-11.8984,11.7156
1.677600e-02,-283.922,-11.9086,11.7258
1.678000e-02,-283.812,-11.8992,11.7281
1.678400e-02,-283.641,-11.9133,11.7359
1.678800e-02,-283.438,-11.9008,11.7422
1.679200e-02,-283.188,-11.8984,11.7406
1.679600e-02,-282.875,-11.9047,11.7391
1.680000e-02,-282.859,-11.9086,11.7406
1.680400e-02,-282.594,-11.9055,11.7344
1.680800e-02,-282.109,-11.9211,11.7367
1.681200e-02,-281.906,-11.9422,11.7258
1.681600e-02,-281.688,-11.9297,11.7289
1.682000e-02,-281.438,-11.9258,11.7383
1.682400e-02,-281.328,-11.9359,11.7367
1.682800e-02,-281.078,-11.9359,11.757
1.683200e-02,-280.891,-11.9414,11.7633
1.683600e-02,-280.516,-11.9258,11.7523
1.684000e-02,-280.188,-11.9172,11.7492
1.684400e-02,-279.859,-11.9133,11.7445
1.684800e-02,-279.781,-11.932,11.757
1.685200e-02,-279.812,-11.9352,11.7625
1.685600e-02,-279.578,-11.9477,11.7547
1.686000e-02,-279.297,-11.9492,11.7586
1.686400e-02,-278.922,-11.9594,11.7727
1.686800e-02,-278.641,-11.9625,11.7773
1.687200e-02,-278.484,-11.9555,11.7852
1.687600e-02,-278.203,-11.9664,11.7734
1.688000e-02,-277.906,-11.9617,11.7875
1.688400e-02,-277.641,-11.9703,11.7914
1.688800e-02,-277.344,-11.9617,11.793
1.689200e-02,-276.906,-11.95,11.7797
1.689600e-02,-276.859,-11.9461,11.7773
1.690000e-02,-276.656,-11.9578,11.7953
1.690400e-02,-276.578,-11.9703,11.8
1.690800e-02,-276.156,-11.968,11.793
1.691200e-02,-276.016,-11.9641,11.7891
1.691600e-02,-275.75,-11.9625,11.7898
1.692000e-02,-275.516,-11.9617,11.8039
1.692400e-02,-275.203,-11.9578,11.7953
1.692800e-02,-274.906,-11.9656,11.7914
1.693200e-02,-274.703,-11.9625,11.775
1.693600e-02,-274.578,-11.9766,11.7953
1.694000e-02,-274.188,-11.9867,11.8016
1.694400e-02,-273.891,-11.9945,11.8
1.694800e-02,-273.516,-12.0133,11.8117
1.695200e-02,-273.109,-12,11.818
1.695600e-02,-272.953,-12,11.8242
1.696000e-02,-273,-12.0047,11.8141
1.696400e-02,-272.719,-12.0008,11.8094
1.696800e-02,-272.156,-12.0047,11.8133
1.697200e-02,-271.734,-12.0148,11.8117
1.697600e-02,-271.453,-12.0266,11.8219
1.698000e-02,-271.375,-12.0203,11.8242
1.698400e-02,-271.328,-12.0125,11.8172
1.698800e-02,-270.875,-12.0227,11.832
1.699200e-02,-270.672,-12.0102,11.8297
1.699600e-02,-270.516,-12.0102,11.8445
1.700000e-02,-270.156,-12.0227,11.8445
1.700400e-02,-269.906,-12.0328,11.8445
1.700800e-02,-269.656,-12.0469,11.8273
1.701200e-02,-269.516,-12.0406,11.8242
1.701600e-02,-269.141,-12.0312,11.8422
1.702000e-02,-268.781,-12.0336,11.8273
1.702400e-02,-268.406,-12.0391,11.8273
1.702800e-02,-268.203,-12.0133,11.8398
1.703200e-02,-267.922,-12.0063,11.8422
1.703600e-02,-267.688,-12.0203,11.8445
1.704000e-02,-267.719,-12.0164,11.8336
1.704400e-02,-267.547,-12.0266,11.8398
1.704800e-02,-267.344,-12.0312,11.8359
1.705200e-02,-267.062,-12.0266,11.8586
1.705600e-02,-266.734,-12.0234,11.8523
1.706000e-02,-266.578,-12.0375,11.8625
1.706400e-02,-266.422,-12.0508,11.868
1.706800e-02,-266.344,-12.0578,11.8711
1.707200e-02,-265.969,-12.0492,11.8727
1.707600e-02,-265.719,-12.0469,11.8711
1.708000e-02,-265.453,-12.0516,11.8625
1.708400e-02,-265.203,-12.0617,11.8805
1.708800e-02,-265.047,-12.0633,11.8766
1.709200e-02,-264.953,-12.0617,11.8688
1.709600e-02,-264.797,-12.0711,11.8766
1.710000e-02,-264.578,-12.0695,11.8711
1.710400e-02,-264.344,-12.0695,11.8867
1.710800e-02,-264.031,-12.0641,11.8953
1.711200e-02,-263.828,-12.0734,11.8953
1.711600e-02,-263.609,-12.0742,11.893
1.712000e-02,-263.375,-12.0531,11.8805
1.712400e-02,-263.094,-12.0609,11.8789
1.712800e-02,-262.875,-12.0633,11.8883
1.713200e-02,-262.688,-12.0656,11.8805
1.713600e-02,-262.344,-12.068,11.8766
1.714000e-02,-262,-12.0883,11.8914
1.714400e-02,-261.781,-12.0781,11.8844
1.714800e-02,-261.453,-12.0656,11.8969
1.715200e-02,-261.094,-12.0773,11.9055
1.715600e-02,-260.859,-12.0836,11.9109
1.716000e-02,-260.844,-12.0938,11.9133
1.716400e-02,-260.531,-12.0883,11.9094
1.716800e-02,-260.125,-12.0914,11.9258
1.717200e-02,-259.953,-12.0875,11.9234
1.717600e-02,-259.719,-12.0914,11.9188
1.718000e-02,-259.391,-12.0875,11.9258
1.718400e-02,-259.141,-12.0914,11.9094
1.718800e-02,-259.016,-12.0938,11.9086
1.719200e-02,-258.703,-12.1078,11.9094
1.719600e-02,-258.578,-12.0977,11.8969
1.720000e-02,-258.578,-12.0875,11.9195
1.720400e-02,-258.484,-12.0836,11.9234
1.720800e-02,-258.297,-12.1063,11.9211
1.721200e-02,-258.25,-12.1078,11.9211
1.721600e-02,-258,-12.0984,11.9313
1.722000e-02,-257.875,-12.1039,11.9258
1.722400e-02,-257.797,-12.1023,11.9297
1.722800e-02,-257.641,-12.1188,11.932
1.723200e-02,-257.516,-12.1164,11.925
1.723600e-02,-257.312,-12.118,11.9188
1.724000e-02,-257.109,-12.1305,11.9219
1.724400e-02,-256.797,-12.1266,11.9359
1.724800e-02,-256.781,-12.1242,11.9391
1.725200e-02,-256.391,-12.118,11.9398
1.725600e-02,-255.891,-12.118,11.9352
1.726000e-02,-255.766,-12.118,11.9352
1.726400e-02,-255.641,-12.1148,11.9391
1.726800e-02,-255.094,-12.1102,11.9453
1.727200e-02,-254.922,-12.1047,11.9336
1.727600e-02,-254.594,-12.118,11.9258
1.728000e-02,-254.234,-12.1227,11.9289
1.728400e-02,-253.906,-12.1148,11.9297
1.728800e-02,-253.906,-12.1047,11.9273
1.729200e-02,-253.578,-12.1086,11.9289
1.729600e-02,-253.297,-12.1063,11.9273
1.730000e-02,-253.016,-12.1203,11.9234
1.730400e-02,-252.688,-12.1141,11.9352
1.730800e-02,-252.438,-12.1188,11.9375
1.731200e-02,-251.984,-12.1125,11.9398
1.731600e-02,-251.672,-12.1078,11.9414
1.732000e-02,-251.375,-12.1,11.9438
1.732400e-02,-250.969,-12.0922,11.9453
1.732800e-02,-250.781,-12.0977,11.9414
1.733200e-02,-250.562,-12.1,11.9414
1.733600e-02,-250.359,-12.0977,11.9313
1.734000e-02,-249.844,-12.1,11.9297
1.734400e-02,-249.562,-12.1117,11.9297
1.734800e-02,-249.281,-12.1047,11.9336
1.735200e-02,-248.953,-12.1148,11.9438
1.735600e-02,-248.531,-12.118,11.9391
1.736000e-02,-248.25,-12.1102,11.9234
1.736400e-02,-247.938,-12.1141,11.9313
1.736800e-02,-247.688,-12.1125,11.9391
1.737200e-02,-247.578,-12.1086,11.9391
1.737600e-02,-247.203,-12.1227,11.9289
1.738000e-02,-246.75,-12.1125,11.9289
1.738400e-02,-246.547,-12.1086,11.9195
1.738800e-02,-246.5,-12.1086,11.9273
1.739200e-02,-246.156,-12.1102,11.9375
1.739600e-02,-245.781,-12.1063,11.9414
1.740000e-02,-245.547,-12.1063,11.932
1.740400e-02,-245.141,-12.1039,11.9188
1.740800e-02,-244.922,-12.1023,11.9336
1.741200e-02,-244.719,-12.1102,11.9219
1.741600e-02,-244.359,-12.1125,11.9188
1.742000e-02,-244.062,-12.1078,11.9172
1.742400e-02,-243.703,-12.1039,11.9195
1.742800e-02,-243.5,-12.1023,11.9234
1.743200e-02,-243.094,-12.1039,11.9156
1.743600e-02,-242.703,-12.0945,11.9188
1.744000e-02,-242.172,-12.0977,11.9172
1.744400e-02,-241.891,-12.0984,11.9219
1.744800e-02,-241.625,-12.1063,11.9117
1.745200e-02,-241.078,-12.1016,11.893
1.745600e-02,-240.781,-12.0914,11.9016
1.746000e-02,-240.344,-12.0898,11.9016
1.746400e-02,-239.922,-12.0875,11.9109
1.746800e-02,-239.516,-12.0922,11.9172
1.747200e-02,-239.078,-12.0914,11.9258
1.747600e-02,-238.75,-12.0914,11.9109
1.748000e-02,-238.438,-12.0758,11.9047
1.748400e-02,-238.297,-12.0711,11.9133
1.748800e-02,-237.828,-12.0672,11.9094
1.749200e-02,-237.578,-12.0641,11.8969
1.749600e-02,-237.094,-12.0633,11.8914
1.750000e-02,-236.75,-12.0719,11.8789
1.750400e-02,-236.484,-12.0578,11.8852
1.750800e-02,-236.141,-12.0453,11.8906
1.751200e-02,-235.953,-12.0391,11.9008
1.751600e-02,-235.375,-12.0391,11.8969
1.752000e-02,-235.016,-12.043,11.8984
1.752400e-02,-234.844,-12.0594,11.8945
1.752800e-02,-234.375,-12.057,11.8945
1.753200e-02,-234.109,-12.0609,11.8914
1.753600e-02,-233.672,-12.0633,11.8945
1.754000e-02,-233.359,-12.0617,11.8688
1.754400e-02,-233.141,-12.0453,11.8688
1.754800e-02,-232.906,-12.043,11.8805
1.755200e-02,-232.453,-12.0453,11.8727
1.755600e-02,-232.172,-12.0516,11.8883
1.756000e-02,-231.938,-12.0516,11.875
1.756400e-02,-231.594,-12.0531,11.8586
1.756800e-02,-231.125,-12.0508,11.8641
1.757200e-02,-230.797,-12.0305,11.8563
1.757600e-02,-230.625,-12.0203,11.8641
1.758000e-02,-230.422,-12.0305,11.8711
1.758400e-02,-230.094,-12.0336,11.8625
1.758800e-02,-229.688,-12.043,11.8641
1.759200e-02,-229.297,-12.0469,11.8609
1.759600e-02,-228.953,-12.0414,11.8461
1.760000e-02,-228.672,-12.0367,11.8383
1.760400e-02,-228.141,-12.0203,11.8336
1.760800e-02,-227.734,-12.0312,11.8406
1.761200e-02,-227.531,-12.025,11.8523
1.761600e-02,-227.094,-12.0172,11.8398
1.762000e-02,-226.797,-12.0109,11.8383
1.762400e-02,-226.453,-12.0023,11.8273
1.762800e-02,-226.203,-12.0109,11.8242
1.763200e-02,-225.75,-12.0188,11.8398
1.763600e-02,-225.516,-12.0133,11.8273
1.764000e-02,-225.219,-12.0031,11.8172
1.764400e-02,-224.656,-12,11.818
1.764800e-02,-224.281,-11.9906,11.818
1.765200e-02,-223.812,-11.9844,11.8102
1.765600e-02,-223.391,-11.9758,11.8234
1.766000e-02,-222.906,-11.9922,11.8359
1.766400e-02,-222.5,-11.993,11.8258
1.766800e-02,-221.984,-11.9828,11.8133
1.767200e-02,-221.734,-11.9805,11.8117
1.767600e-02,-221.438,-11.9781,11.8133
1.768000e-02,-221,-11.968,11.793
1.768400e-02,-220.547,-11.9656,11.8078
1.768800e-02,-220.062,-11.9578,11.7977
1.769200e-02,-219.812,-11.9703,11.7891
1.769600e-02,-219.547,-11.982,11.7992
1.770000e-02,-219.25,-11.9797,11.7898
1.770400e-02,-218.938,-11.9742,11.7828
1.770800e-02,-218.484,-11.9641,11.7695
1.771200e-02,-218.125,-11.9539,11.7633
1.771600e-02,-218,-11.9375,11.7734
1.772000e-02,-217.594,-11.9258,11.7648
1.772400e-02,-217.141,-11.9156,11.7547
1.772800e-02,-216.844,-11.932,11.7531
1.773200e-02,-216.484,-11.9289,11.7648
1.773600e-02,-216.297,-11.9188,11.7766
1.774000e-02,-216.094,-11.9133,11.7789
1.774400e-02,-215.688,-11.9219,11.7594
1.774800e-02,-215.234,-11.9336,11.7766
1.775200e-02,-215.016,-11.9391,11.7789
1.775600e-02,-214.703,-11.9461,11.7594
1.776000e-02,-214.266,-11.9375,11.7492
1.776400e-02,-213.734,-11.9156,11.7445
1.776800e-02,-213.391,-11.9109,11.7484
1.777200e-02,-213.109,-11.8867,11.7406
1.777600e-02,-212.797,-11.8883,11.7461
1.778000e-02,-212.422,-11.9086,11.7484
1.778400e-02,-211.906,-11.9219,11.7422
1.778800e-02,-211.406,-11.9148,11.7406
1.779200e-02,-211.047,-11.8992,11.7422
1.779600e-02,-210.875,-11.8813,11.7328
1.780000e-02,-210.391,-11.8781,11.718
1.780400e-02,-209.984,-11.8609,11.7188
1.780800e-02,-209.672,-11.8727,11.7125
1.781200e-02,-209.188,-11.8711,11.6961
1.781600e-02,-208.844,-11.875,11.6922
1.782000e-02,-208.516,-11.868,11.6953
1.782400e-02,-208.156,-11.8523,11.6898
1.782800e-02,-207.625,-11.8461,11.6922
1.783200e-02,-207.344,-11.8523,11.6875
1.783600e-02,-206.859,-11.8547,11.6883
1.784000e-02,-206.781,-11.8563,11.6922
1.784400e-02,-206.281,-11.85,11.6781
1.784800e-02,-205.797,-11.8563,11.6695
1.785200e-02,-205.234,-11.832,11.6773
1.785600e-02,-204.859,-11.8422,11.6734
1.786000e-02,-204.547,-11.8445,11.6672
1.786400e-02,-204.172,-11.8438,11.6719
1.786800e-02,-203.938,-11.8438,11.668
1.787200e-02,-203.438,-11.8422,11.6656
1.787600e-02,-203.172,-11.8297,11.6547
1.788000e-02,-203,-11.8406,11.6445
1.788400e-02,-202.625,-11.8438,11.6414
1.788800e-02,-202.359,-11.8273,11.6547
1.789200e-02,-202.234,-11.8203,11.6578
1.789600e-02,-201.859,-11.8172,11.6555
1.790000e-02,-201.406,-11.8234,11.6508
1.790400e-02,-201,-11.8242,11.6617
1.790800e-02,-200.641,-11.8094,11.6516
1.791200e-02,-200.391,-11.8055,11.6453
1.791600e-02,-199.984,-11.807,11.6266
1.792000e-02,-199.547,-11.8117,11.6305
1.792400e-02,-199.094,-11.7867,11.625
1.792800e-02,-198.578,-11.7836,11.6188
1.793200e-02,-198.156,-11.7828,11.6102
1.793600e-02,-197.969,-11.7812,11.6109
1.794000e-02,-197.609,-11.7828,11.6141
1.794400e-02,-197.062,-11.7828,11.6008
1.794800e-02,-196.625,-11.7773,11.6047
1.795200e-02,-196.297,-11.7672,11.5883
1.795600e-02,-196.062,-11.7633,11.5906
1.796000e-02,-195.609,-11.7586,11.5945
1.796400e-02,-195.359,-11.7586,11.5656
1.796800e-02,-194.844,-11.7547,11.5719
1.797200e-02,-194.562,-11.7586,11.5781
1.797600e-02,-194.391,-11.7648,11.5805
1.798000e-02,-194.312,-11.7766,11.5742
1.798400e-02,-194.016,-11.7672,11.5844
1.798800e-02,-193.703,-11.7633,11.5867
1.799200e-02,-193.375,-11.7547,11.5703
1.799600e-02,-193.141,-11.7383,11.5742
1.800000e-02,-192.875,-11.743,11.5617
1.800400e-02,-192.594,-11.7227,11.5563
1.800800e-02,-192.266,-11.7367,11.5438
1.801200e-02,-191.922,-11.7367,11.5563
1.801600e-02,-191.672,-11.7359,11.5516
1.802000e-02,-191.344,-11.7289,11.5438
1.802400e-02,-190.906,-11.7266,11.543
1.802800e-02,-190.484,-11.7141,11.543
1.803200e-02,-190.031,-11.7219,11.5461
1.803600e-02,-189.844,-11.7188,11.55
1.804000e-02,-189.438,-11.7203,11.5492
1.804400e-02,-189.109,-11.7117,11.5414
1.804800e-02,-188.906,-11.7117,11.525
1.805200e-02,-188.531,-11.7039,11.5125
1.805600e-02,-188.25,-11.6961,11.5133
1.806000e-02,-188,-11.7039,11.5008
1.806400e-02,-187.516,-11.7,11.5023
1.806800e-02,-187.031,-11.6859,11.5109
1.807200e-02,-186.703,-11.6813,11.5227
1.807600e-02,-186.344,-11.6813,11.5188
1.808000e-02,-186.141,-11.6734,11.5109
1.808400e-02,-185.812,-11.675,11.5133
1.808800e-02,-185.484,-11.6656,11.5148
1.809200e-02,-185.156,-11.6695,11.5133
1.809600e-02,-184.953,-11.6836,11.5047
1.810000e-02,-184.719,-11.682,11.4984
1.810400e-02,-184.516,-11.6922,11.493
1.810800e-02,-184.156,-11.682,11.493
1.811200e-02,-183.875,-11.6898,11.493
1.811600e-02,-183.453,-11.6898,11.4984
1.812000e-02,-183.172,-11.6836,11.5031
1.812400e-02,-182.859,-11.6648,11.4984
1.812800e-02,-182.562,-11.6594,11.4984
1.813200e-02,-182.234,-11.6516,11.4922
1.813600e-02,-181.969,-11.6555,11.4805
1.814000e-02,-181.797,-11.6594,11.4742
1.814400e-02,-181.562,-11.6547,11.4805
1.814800e-02,-181.391,-11.6508,11.4805
1.815200e-02,-180.953,-11.6594,11.4719
1.815600e-02,-180.703,-11.6516,11.4578
1.816000e-02,-180.422,-11.657,11.4547
1.816400e-02,-180.047,-11.6531,11.4617
1.816800e-02,-179.672,-11.643,11.4563
1.817200e-02,-179.234,-11.6313,11.4703
1.817600e-02,-178.859,-11.6305,11.4766
1.818000e-02,-178.453,-11.625,11.4664
1.818400e-02,-178.266,-11.6203,11.4617
1.818800e-02,-178.094,-11.6203,11.4664
1.819200e-02,-177.766,-11.6141,11.4586
1.819600e-02,-177.703,-11.6086,11.4523
1.820000e-02,-177.453,-11.6047,11.4625
1.820400e-02,-177.25,-11.6227,11.45
1.820800e-02,-176.891,-11.6125,11.4539
1.821200e-02,-176.312,-11.6148,11.4602
1.821600e-02,-176.062,-11.6227,11.4484
1.822000e-02,-176.031,-11.6211,11.4563
1.822400e-02,-175.609,-11.6109,11.45
1.822800e-02,-175.219,-11.6273,11.4516
1.823200e-02,-174.797,-11.6172,11.4578
1.823600e-02,-174.312,-11.6023,11.4422
1.824000e-02,-174.047,-11.5805,11.4336
1.824400e-02,-173.906,-11.5906,11.4375
1.824800e-02,-173.641,-11.582,11.4398
1.825200e-02,-173.438,-11.5883,11.4172
1.825600e-02,-173.219,-11.5883,11.4117
1.826000e-02,-172.891,-11.5906,11.3969
1.826400e-02,-172.578,-11.5859,11.3977
1.826800e-02,-172.125,-11.5945,11.4172
1.827200e-02,-171.844,-11.607,11.4172
1.827600e-02,-171.688,-11.5961,11.4172
1.828000e-02,-171.234,-11.5984,11.4258
1.828400e-02,-170.984,-11.5969,11.4141
1.828800e-02,-170.734,-11.5758,11.4055
1.829200e-02,-170.391,-11.5742,11.4133
1.829600e-02,-170.125,-11.5703,11.4055
1.830000e-02,-169.891,-11.5656,11.3867
1.830400e-02,-169.844,-11.568,11.3891
1.830800e-02,-169.562,-11.568,11.3992
1.831200e-02,-169.234,-11.5563,11.393
1.831600e-02,-169.031,-11.5492,11.3891
1.832000e-02,-168.703,-11.5539,11.3766
1.832400e-02,-168.344,-11.5633,11.3828
1.832800e-02,-167.859,-11.5633,11.3891
1.833200e-02,-167.625,-11.5531,11.3836
1.833600e-02,-167.375,-11.543,11.3969
1.834000e-02,-167.078,-11.5414,11.4008
1.834400e-02,-166.891,-11.5461,11.3977
1.834800e-02,-166.797,-11.5555,11.393
1.835200e-02,-166.484,-11.55,11.3938
1.835600e-02,-166.391,-11.5414,11.3953
1.836000e-02,-166.109,-11.5391,11.3852
1.836400e-02,-165.906,-11.5461,11.3867
1.836800e-02,-165.547,-11.5336,11.3609
1.837200e-02,-165.188,-11.5359,11.3688
1.837600e-02,-165.016,-11.5289,11.3609
1.838000e-02,-164.812,-11.5391,11.3633
1.838400e-02,-164.281,-11.5375,11.3625
1.838800e-02,-164.203,-11.5234,11.3508
1.839200e-02,-163.969,-11.5188,11.3609
1.839600e-02,-163.438,-11.5312,11.3672
1.840000e-02,-163.016,-11.5328,11.3469
1.840400e-02,-162.781,-11.5273,11.3586
1.840800e-02,-162.5,-11.5289,11.3563
1.841200e-02,-162.266,-11.5227,11.3328
1.841600e-02,-161.891,-11.5172,11.3367
1.842000e-02,-161.594,-11.507,11.3266
1.842400e-02,-161.312,-11.5023,11.3422
1.842800e-02,-160.844,-11.5094,11.3367
1.843200e-02,-160.719,-11.5109,11.3305
1.843600e-02,-160.516,-11.4969,11.3281
1.844000e-02,-160.016,-11.5047,11.3281
1.844400e-02,-159.656,-11.4969,11.3328
1.844800e-02,-159.578,-11.4945,11.3242
1.845200e-02,-159.375,-11.482,11.3094
1.845600e-02,-158.688,-11.4891,11.3141
1.846000e-02,-158.312,-11.4945,11.3055
1.846400e-02,-158.344,-11.5023,11.3063
1.846800e-02,-158.031,-11.4969,11.3055
1.847200e-02,-157.828,-11.4945,11.3125
1.847600e-02,-157.344,-11.4906,11.3102
1.848000e-02,-157.094,-11.475,11.3156
1.848400e-02,-156.562,-11.4703,11.3242
1.848800e-02,-156.156,-11.4688,11.3063
1.849200e-02,-155.906,-11.468,11.2961
1.849600e-02,-155.547,-11.4477,11.2914
1.850000e-02,-155.312,-11.4359,11.2852
1.850400e-02,-155.094,-11.4359,11.2688
1.850800e-02,-154.938,-11.4445,11.2852
1.851200e-02,-154.578,-11.4359,11.2711
1.851600e-02,-154.25,-11.4375,11.2734
1.852000e-02,-153.969,-11.4477,11.2648
1.852400e-02,-153.797,-11.45,11.2633
1.852800e-02,-153.594,-11.4484,11.2617
1.853200e-02,-153.438,-11.4477,11.2406
1.853600e-02,-153.188,-11.432,11.257
1.854000e-02,-152.75,-11.4383,11.2695
1.854400e-02,-152.453,-11.4336,11.2633
1.854800e-02,-151.969,-11.432,11.2453
1.855200e-02,-151.812,-11.4242,11.2531
1.855600e-02,-151.375,-11.418,11.2531
1.856000e-02,-150.922,-11.4109,11.2469
1.856400e-02,-150.844,-11.3914,11.2367
1.856800e-02,-150.562,-11.4031,11.2305
1.857200e-02,-150.359,-11.3836,11.2188
1.857600e-02,-149.938,-11.393,11.2313
1.858000e-02,-149.609,-11.3992,11.2289
1.858400e-02,-149.328,-11.4031,11.2164
1.858800e-02,-148.844,-11.4008,11.2
1.859200e-02,-148.438,-11.3969,11.1844
1.859600e-02,-148.203,-11.3813,11.1797
1.860000e-02,-147.781,-11.3789,11.1844
1.860400e-02,-147.391,-11.3766,11.1719
1.860800e-02,-146.969,-11.3484,11.1672
1.861200e-02,-146.625,-11.3602,11.1633
1.861600e-02,-146.297,-11.3531,11.1539
1.862000e-02,-146.016,-11.3523,11.1617
