TIME,U,I
2.732000e-02,234,-0.16
2.733000e-02,228,-0.08
2.734000e-02,240,-0.08
2.735000e-02,234,-0.08
2.736000e-02,240,-0.08
2.737000e-02,234,-0.08
2.738000e-02,240,-0.08
2.739000e-02,234,-0.08
2.740000e-02,234,-0.08
2.741000e-02,234,-0.08
2.742000e-02,234,-0.08
2.743000e-02,228,-0.08
2.744000e-02,228,-0.08
2.745000e-02,228,-0.08
2.746000e-02,228,-0.08
2.747000e-02,234,-0.08
2.748000e-02,234,-0.08
2.749000e-02,222,-0.08
2.750000e-02,228,-0.08
2.751000e-02,222,-0.16
2.752000e-02,222,-0.08
2.753000e-02,216,-0.08
2.754000e-02,216,0
2.755000e-02,222,-0.08
2.756000e-02,222,-0.08
2.757000e-02,210,-0.08
2.758000e-02,216,-0.16
2.759000e-02,222,-0.08
2.760000e-02,210,-0.08
2.761000e-02,210,-0.08
2.762000e-02,216,-0.08
2.763000e-02,216,-0.08
2.764000e-02,216,-0.08
2.765000e-02,210,-0.08
2.766000e-02,216,-0.08
2.767000e-02,216,-0.08
2.768000e-02,210,-0.16
2.769000e-02,210,-0.08
2.770000e-02,204,-0.08
2.771000e-02,216,-0.08
2.772000e-02,204,-0.08
2.773000e-02,210,-0.08
2.774000e-02,204,-0.08
2.775000e-02,204,-0.08
2.776000e-02,210,-0.08
2.777000e-02,204,-0.16
2.778000e-02,198,-0.08
2.779000e-02,204,-0.08
2.780000e-02,204,-0.08
2.781000e-02,198,-0.16
2.782000e-02,198,-0.16
2.783000e-02,198,-0.08
2.784000e-02,198,-0.08
2.785000e-02,198,-0.08
2.786000e-02,192,-0.08
2.787000e-02,192,-0.08
2.788000e-02,192,-0.08
2.789000e-02,192,-0.08
2.790000e-02,192,-0.08
2.791000e-02,192,-0.08
2.792000e-02,198,0
2.793000e-02,192,-0.16
2.794000e-02,192,-0.08
2.795000e-02,186,-0.16
2.796000e-02,186,-0.08
2.797000e-02,186,-0.08
2.798000e-02,186,-0.08
2.799000e-02,186,-0.08
2.800000e-02,180,-0.08
2.801000e-02,186,-0.08
2.802000e-02,180,-0.08
2.803000e-02,180,-0.08
2.804000e-02,186,-0.08
2.805000e-02,186,-0.08
2.806000e-02,180,-0.08
2.807000e-02,186,0
2.808000e-02,186,-0.08
2.809000e-02,186,-0.08
2.810000e-02,174,-0.08
2.811000e-02,174,-0.08
2.812000e-02,180,-0.08
2.813000e-02,174,-0.08
2.814000e-02,180,-0.08
2.815000e-02,180,0
2.816000e-02,168,-0.08
2.817000e-02,168,-0.08
2.818000e-02,168,-0.08
2.819000e-02,174,-0.08
2.820000e-02,174,-0.08
2.821000e-02,174,-0.08
2.822000e-02,174,-0.08
2.823000e-02,168,-0.08
2.824000e-02,168,-0.16
2.825000e-02,168,-0.08
2.826000e-02,168,-0.16
2.827000e-02,162,-0.08
2.828000e-02,162,-0.08
2.829000e-02,168,-0.08
2.830000e-02,168,-0.08
2.831000e-02,162,-0.16
2.832000e-02,156,-0.08
2.833000e-02,156,-0.08
2.834000e-02,156,-0.08
2.835000e-02,156,-0.08
2.836000e-02,156,-0.16
2.837000e-02,162,-0.08
2.838000e-02,156,-0.08
2.839000e-02,156,-0.08
2.840000e-02,150,-0.08
2.841000e-02,156,-0.08
2.842000e-02,156,-0.08
2.843000e-02,150,-0.08
2.844000e-02,150,-0.08
2.845000e-02,150,-0.08
2.846000e-02,150,-0.08
2.847000e-02,150,-0.08
2.848000e-02,144,-0.08
2.849000e-02,156,-0.16
2.850000e-02,144,-0.08
2.851000e-02,138,-0.08
2.852000e-02,144,-0.08
2.853000e-02,144,-0.08
2.854000e-02,144,-0.08
2.855000e-02,144,-0.08
2.856000e-02,138,-0.08
2.857000e-02,144,-0.08
2.858000e-02,138,-0.08
2.859000e-02,138,-0.08
2.860000e-02,138,-0.08
2.861000e-02,144,-0.08
2.862000e-02,132,-0.08
2.863000e-02,132,-0.08
2.864000e-02,138,-0.08
2.865000e-02,132,-0.08
2.866000e-02,132,-0.08
2.867000e-02,126,-0.08
2.868000e-02,138,-0.16
2.869000e-02,126,-0.08
2.870000e-02,126,-0.08
2.871000e-02,120,-0.16
2.872000e-02,132,-0.08
2.873000e-02,132,-0.08
2.874000e-02,126,-0.08
2.875000e-02,126,-0.08
2.876000e-02,114,-0.08
2.877000e-02,120,-0.08
2.878000e-02,120,-0.08
2.879000e-02,120,-0.08
2.880000e-02,114,-0.08
2.881000e-02,114,-0.08
2.882000e-02,114,-0.16
2.883000e-02,114,-0.08
2.884000e-02,120,-0.16
2.885000e-02,114,-0.08
2.886000e-02,114,-0.08
2.887000e-02,114,-0.08
2.888000e-02,108,-0.08
2.889000e-02,108,-0.08
2.890000e-02,114,-0.08
2.891000e-02,108,-0.08
2.892000e-02,108,-0.08
2.893000e-02,108,-0.08
2.894000e-02,108,-0.16
2.895000e-02,108,-0.08
2.896000e-02,114,-0.08
2.897000e-02,102,-0.08
2.898000e-02,102,-0.08
2.899000e-02,102,-0.08
2.900000e-02,108,-0.08
2.901000e-02,102,-0.08
2.902000e-02,108,-0.08
2.903000e-02,96,-0.16
2.904000e-02,96,-0.08
2.905000e-02,102,-0.08
2.906000e-02,108,-0.08
2.907000e-02,90,-0.08
2.908000e-02,96,-0.16
2.909000e-02,96,-0.08
2.910000e-02,96,-0.08
2.911000e-02,90,-0.16
2.912000e-02,96,-0.16
2.913000e-02,90,-0.08
2.914000e-02,96,-0.08
2.915000e-02,90,-0.16
2.916000e-02,90,-0.08
2.917000e-02,84,-0.08
2.918000e-02,84,-0.08
2.919000e-02,78,-0.16
2.920000e-02,78,-0.08
2.921000e-02,84,-0.08
2.922000e-02,84,-0.08
2.923000e-02,84,-0.08
2.924000e-02,78,-0.08
2.925000e-02,78,-0.08
2.926000e-02,72,-0.08
2.927000e-02,78,-0.08
2.928000e-02,78,-0.08
2.929000e-02,78,-0.08
2.930000e-02,78,-0.08
2.931000e-02,78,-0.16
2.932000e-02,78,-0.08
2.933000e-02,66,-0.08
2.934000e-02,78,-0.08
2.935000e-02,72,-0.08
2.936000e-02,66,-0.08
2.937000e-02,72,-0.16
2.938000e-02,60,-0.08
2.939000e-02,66,-0.08
2.940000e-02,66,-0.16
2.941000e-02,66,-0.08
2.942000e-02,60,-0.08
2.943000e-02,66,-0.08
2.944000e-02,60,-0.16
2.945000e-02,54,-0.08
2.946000e-02,54,-0.08
2.947000e-02,54,-0.08
2.948000e-02,54,-0.08
2.949000e-02,54,-0.08
2.950000e-02,60,-0.16
2.951000e-02,54,-0.08
2.952000e-02,54,-0.16
2.953000e-02,48,-0.08
2.954000e-02,48,-0.08
2.955000e-02,48,-0.08
2.956000e-02,48,-0.08
2.957000e-02,48,-0.08
2.958000e-02,48,-0.16
2.959000e-02,42,-0.16
2.960000e-02,48,-0.08
2.961000e-02,42,-0.08
2.962000e-02,42,-0.16
2.963000e-02,36,-0.16
2.964000e-02,42,-0.08
2.965000e-02,42,-0.08
2.966000e-02,36,-0.08
2.967000e-02,36,-0.08
2.968000e-02,36,-0.16
2.969000e-02,30,-0.08
2.970000e-02,24,-0.08
2.971000e-02,30,-0.08
2.972000e-02,24,-0.08
2.973000e-02,30,-0.16
2.974000e-02,30,-0.08
2.975000e-02,18,-0.08
2.976000e-02,24,-0.16
2.977000e-02,30,-0.08
2.978000e-02,24,-0.08
2.979000e-02,24,-0.08
2.980000e-02,12,-0.08
2.981000e-02,18,-0.08
2.982000e-02,12,-0.08
2.983000e-02,24,-0.08
2.984000e-02,24,-0.08
2.985000e-02,12,-0.16
2.986000e-02,18,-0.16
2.987000e-02,12,-0.16
2.988000e-02,6,-0.08
2.989000e-02,12,-0.08
2.990000e-02,6,-0.08
2.991000e-02,6,-0.08
2.992000e-02,6,-0.16
2.993000e-02,0,-0.08
2.994000e-02,6,-0.08
2.995000e-02,0,-0.08
2.996000e-02,0,-0.08
2.997000e-02,0,-0.16
2.998000e-02,0,-0.08
2.999000e-02,0,-0.08
3.000000e-02,0,-0.08
3.001000e-02,0,-0.08
3.002000e-02,0,-0.16
3.003000e-02,-6,-0.08
3.004000e-02,0,-0.08
3.005000e-02,-6,-0.16
3.006000e-02,-6,-0.08
3.007000e-02,-6,-0.08
3.008000e-02,-6,-0.08
3.009000e-02,-6,-0.16
3.010000e-02,-6,-0.16
3.011000e-02,-12,-0.16
3.012000e-02,-6,-0.08
3.013000e-02,-12,0
3.014000e-02,-12,-0.08
3.015000e-02,-18,-0.08
3.016000e-02,-12,-0.16
3.017000e-02,-18,-0.08
3.018000e-02,-18,-0.08
3.019000e-02,-18,-0.08
3.020000e-02,-24,-0.08
3.021000e-02,-24,-0.08
3.022000e-02,-24,-0.16
3.023000e-02,-24,-0.08
3.024000e-02,-30,-0.16
3.025000e-02,-30,-0.08
3.026000e-02,-30,-0.08
3.027000e-02,-24,-0.08
3.028000e-02,-24,-0.08
3.029000e-02,-36,-0.16
3.030000e-02,-24,-0.16
3.031000e-02,-36,-0.16
3.032000e-02,-36,-0.08
3.033000e-02,-30,-0.08
3.034000e-02,-36,-0.08
3.035000e-02,-36,-0.08
3.036000e-02,-42,-0.08
3.037000e-02,-36,-0.16
3.038000e-02,-42,-0.16
3.039000e-02,-42,-0.16
3.040000e-02,-42,-0.16
3.041000e-02,-48,-0.08
3.042000e-02,-48,-0.08
3.043000e-02,-42,-0.08
3.044000e-02,-42,-0.08
3.045000e-02,-48,-0.08
3.046000e-02,-42,-0.08
3.047000e-02,-48,-0.08
3.048000e-02,-48,-0.08
3.049000e-02,-60,-0.08
3.050000e-02,-48,-0.24
3.051000e-02,-48,-0.08
3.052000e-02,-54,-0.16
3.053000e-02,-60,-0.08
3.054000e-02,-54,-0.08
3.055000e-02,-60,-0.08
3.056000e-02,-54,-0.08
3.057000e-02,-60,-0.08
3.058000e-02,-60,-0.08
3.059000e-02,-60,-0.08
3.060000e-02,-66,-0.16
3.061000e-02,-66,-0.08
3.062000e-02,-54,-0.08
3.063000e-02,-60,-0.08
3.064000e-02,-66,-0.08
3.065000e-02,-66,-0.08
3.066000e-02,-60,-0.16
3.067000e-02,-66,-0.16
3.068000e-02,-72,-0.08
3.069000e-02,-72,-0.08
3.070000e-02,-72,-0.08
3.071000e-02,-72,-0.08
3.072000e-02,-72,-0.16
3.073000e-02,-72,-0.08
3.074000e-02,-72,-0.08
3.075000e-02,-66,-0.08
3.076000e-02,-78,-0.08
3.077000e-02,-78,-0.08
3.078000e-02,-78,-0.08
3.079000e-02,-78,-0.08
3.080000e-02,-84,-0.08
3.081000e-02,-84,-0.08
3.082000e-02,-84,-0.08
3.083000e-02,-78,-0.08
3.084000e-02,-84,-0.16
3.085000e-02,-90,-0.08
3.086000e-02,-90,-0.08
3.087000e-02,-90,-0.08
3.088000e-02,-90,-0.16
3.089000e-02,-96,-0.08
3.090000e-02,-90,-0.08
3.091000e-02,-84,-0.08
3.092000e-02,-90,-0.08
3.093000e-02,-96,-0.08
3.094000e-02,-90,-0.08
3.095000e-02,-96,-0.16
3.096000e-02,-90,-0.08
3.097000e-02,-90,-0.08
3.098000e-02,-90,-0.08
3.099000e-02,-96,-0.08
3.100000e-02,-90,-0.08
3.101000e-02,-102,-0.08
3.102000e-02,-96,-0.08
3.103000e-02,-102,-0.08
3.104000e-02,-102,-0.16
3.105000e-02,-96,-0.08
3.106000e-02,-102,-0.08
3.107000e-02,-108,-0.08
3.108000e-02,-102,-0.08
3.109000e-02,-108,-0.16
3.110000e-02,-102,-0.16
3.111000e-02,-108,-0.16
3.112000e-02,-102,-0.16
3.113000e-02,-108,-0.08
3.114000e-02,-114,-0.16
3.115000e-02,-108,-0.08
3.116000e-02,-114,-0.08
3.117000e-02,-114,-0.08
3.118000e-02,-108,-0.08
3.119000e-02,-114,-0.08
3.120000e-02,-120,-0.08
3.121000e-02,-114,-0.08
3.122000e-02,-120,-0.08
3.123000e-02,-114,-0.08
3.124000e-02,-114,-0.08
3.125000e-02,-120,0
3.126000e-02,-120,-0.08
3.127000e-02,-114,-0.08
3.128000e-02,-120,-0.08
3.129000e-02,-120,-0.08
3.130000e-02,-126,-0.08
3.131000e-02,-120,-0.08
3.132000e-02,-126,-0.08
3.133000e-02,-126,-0.08
3.134000e-02,-132,-0.24
3.135000e-02,-132,-0.16
3.136000e-02,-132,-0.08
3.137000e-02,-126,-0.08
3.138000e-02,-126,-0.08
3.139000e-02,-132,-0.08
3.140000e-02,-132,-0.08
3.141000e-02,-132,-0.08
3.142000e-02,-132,-0.16
3.143000e-02,-132,-0.08
3.144000e-02,-138,-0.08
3.145000e-02,-138,-0.08
3.146000e-02,-132,-0.08
3.147000e-02,-144,-0.16
3.148000e-02,-138,-0.08
3.149000e-02,-138,-0.16
3.150000e-02,-144,-0.08
3.151000e-02,-138,-0.08
3.152000e-02,-150,-0.08
3.153000e-02,-144,-0.08
3.154000e-02,-138,-0.08
3.155000e-02,-138,-0.08
3.156000e-02,-150,-0.08
3.157000e-02,-144,-0.08
3.158000e-02,-150,-0.08
3.159000e-02,-144,-0.08
3.160000e-02,-150,-0.08
3.161000e-02,-144,-0.16
3.162000e-02,-156,-0.08
3.163000e-02,-150,-0.08
3.164000e-02,-150,-0.08
3.165000e-02,-150,-0.08
3.166000e-02,-150,-0.08
3.167000e-02,-156,-0.08
3.168000e-02,-156,-0.08
3.169000e-02,-156,-0.16
3.170000e-02,-162,-0.08
3.171000e-02,-156,-0.16
3.172000e-02,-162,-0.08
3.173000e-02,-168,-0.08
3.174000e-02,-162,-0.08
3.175000e-02,-162,-0.16
3.176000e-02,-162,-0.08
3.177000e-02,-156,-0.16
3.178000e-02,-162,-0.16
3.179000e-02,-162,-0.08
3.180000e-02,-168,-0.08
3.181000e-02,-168,-0.08
3.182000e-02,-168,-0.16
3.183000e-02,-162,-0.08
3.184000e-02,-168,-0.16
3.185000e-02,-168,-0.08
3.186000e-02,-174,-0.08
3.187000e-02,-174,-0.16
3.188000e-02,-168,-0.08
3.189000e-02,-174,-0.08
3.190000e-02,-168,-0.08
3.191000e-02,-174,-0.08
3.192000e-02,-168,-0.08
3.193000e-02,-168,-0.08
3.194000e-02,-174,-0.16
3.195000e-02,-174,-0.08
3.196000e-02,-168,-0.08
3.197000e-02,-174,-0.08
3.198000e-02,-180,-0.08
3.199000e-02,-180,-0.08
3.200000e-02,-186,-0.08
3.201000e-02,-180,-0.08
3.202000e-02,-180,-0.08
3.203000e-02,-186,-0.08
3.204000e-02,-180,-0.08
3.205000e-02,-180,-0.08
3.206000e-02,-180,-0.08
3.207000e-02,-186,-0.16
3.208000e-02,-186,-0.08
3.209000e-02,-180,-0.08
3.210000e-02,-192,-0.08
3.211000e-02,-186,-0.08
3.212000e-02,-186,-0.08
3.213000e-02,-186,-0.16
3.214000e-02,-186,-0.08
3.215000e-02,-198,-0.08
3.216000e-02,-186,-0.08
3.217000e-02,-192,-0.08
3.218000e-02,-192,-0.16
3.219000e-02,-198,-0.08
3.220000e-02,-198,-0.08
3.221000e-02,-192,-0.48
3.222000e-02,-192,-1.44
3.223000e-02,-198,-1.76
3.224000e-02,-192,-1.28
3.225000e-02,-198,-0.4
3.226000e-02,-198,-0.16
3.227000e-02,-192,0
3.228000e-02,-198,-0.16
3.229000e-02,-204,-0.16
3.230000e-02,-198,-0.08
3.231000e-02,-198,-0.16
3.232000e-02,-198,-0.24
3.233000e-02,-198,-0.24
3.234000e-02,-204,-0.32
3.235000e-02,-204,-0.32
3.236000e-02,-198,-0.4
3.237000e-02,-210,-0.48
3.238000e-02,-198,-0.48
3.239000e-02,-204,-0.4
3.240000e-02,-204,-0.4
3.241000e-02,-204,-0.32
3.242000e-02,-210,-0.32
3.243000e-02,-210,-0.32
3.244000e-02,-210,-0.48
3.245000e-02,-210,-0.48
3.246000e-02,-210,-0.56
3.247000e-02,-222,-0.48
3.248000e-02,-216,-0.56
3.249000e-02,-216,-0.48
3.250000e-02,-216,-0.48
3.251000e-02,-216,-0.48
3.252000e-02,-222,-0.56
3.253000e-02,-216,-0.56
3.254000e-02,-216,-0.48
3.255000e-02,-216,-0.56
3.256000e-02,-216,-0.48
3.257000e-02,-222,-0.4
3.258000e-02,-222,-0.4
3.259000e-02,-228,-0.56
3.260000e-02,-222,-0.48
3.261000e-02,-228,-0.48
3.262000e-02,-228,-0.48
3.263000e-02,-222,-0.56
3.264000e-02,-228,-0.48
3.265000e-02,-228,-0.48
3.266000e-02,-234,-0.48
3.267000e-02,-228,-0.56
3.268000e-02,-228,-0.48
3.269000e-02,-234,-0.64
3.270000e-02,-228,-0.64
3.271000e-02,-234,-0.64
3.272000e-02,-234,-0.64
3.273000e-02,-228,-0.72
3.274000e-02,-234,-0.72
3.275000e-02,-228,-0.64
3.276000e-02,-234,-0.64
3.277000e-02,-228,-0.64
3.278000e-02,-240,-0.56
3.279000e-02,-240,-0.64
3.280000e-02,-246,-0.64
3.281000e-02,-240,-0.56
3.282000e-02,-240,-0.64
3.283000e-02,-234,-0.64
3.284000e-02,-234,-0.64
3.285000e-02,-246,-0.64
3.286000e-02,-240,-0.64
3.287000e-02,-240,-0.64
3.288000e-02,-246,-0.64
3.289000e-02,-246,-0.64
3.290000e-02,-246,-0.72
3.291000e-02,-246,-0.72
3.292000e-02,-246,-0.72
3.293000e-02,-246,-0.72
3.294000e-02,-246,-0.8
3.295000e-02,-246,-0.72
3.296000e-02,-246,-0.8
3.297000e-02,-246,-0.88
3.298000e-02,-252,-0.72
3.299000e-02,-252,-0.88
3.300000e-02,-252,-0.88
3.301000e-02,-258,-0.88
3.302000e-02,-252,-0.88
3.303000e-02,-246,-0.8
3.304000e-02,-252,-0.8
3.305000e-02,-252,-0.8
3.306000e-02,-252,-0.8
3.307000e-02,-252,-0.8
3.308000e-02,-258,-0.88
3.309000e-02,-258,-0.8
3.310000e-02,-264,-0.88
3.311000e-02,-258,-0.88
3.312000e-02,-258,-0.88
3.313000e-02,-258,-0.88
3.314000e-02,-264,-0.96
3.315000e-02,-258,-0.88
3.316000e-02,-264,-1.04
3.317000e-02,-258,-0.96
3.318000e-02,-264,-0.96
3.319000e-02,-264,-0.96
3.320000e-02,-270,-1.04
3.321000e-02,-264,-0.96
3.322000e-02,-270,-1.12
3.323000e-02,-270,-1.12
3.324000e-02,-276,-1.12
3.325000e-02,-270,-1.04
3.326000e-02,-270,-0.96
3.327000e-02,-270,-1.04
3.328000e-02,-270,-1.04
3.329000e-02,-270,-0.96
3.330000e-02,-270,-1.04
3.331000e-02,-270,-1.04
3.332000e-02,-276,-1.04
3.333000e-02,-276,-0.96
3.334000e-02,-270,-0.96
3.335000e-02,-276,-0.96
3.336000e-02,-282,-0.96
3.337000e-02,-270,-1.04
3.338000e-02,-276,-1.04
3.339000e-02,-276,-1.04
3.340000e-02,-276,-1.12
3.341000e-02,-276,-1.12
3.342000e-02,-282,-1.12
3.343000e-02,-282,-1.2
3.344000e-02,-282,-1.2
3.345000e-02,-282,-1.2
3.346000e-02,-282,-1.28
3.347000e-02,-288,-1.28
3.348000e-02,-288,-1.28
3.349000e-02,-282,-1.2
3.350000e-02,-288,-1.2
3.351000e-02,-288,-1.2
3.352000e-02,-288,-1.2
3.353000e-02,-294,-1.2
3.354000e-02,-288,-1.2
3.355000e-02,-288,-1.2
3.356000e-02,-282,-1.28
3.357000e-02,-282,-1.2
3.358000e-02,-288,-1.2
3.359000e-02,-294,-1.28
3.360000e-02,-294,-1.28
3.361000e-02,-288,-1.2
3.362000e-02,-294,-1.28
3.363000e-02,-294,-1.36
3.364000e-02,-294,-1.44
3.365000e-02,-294,-1.36
3.366000e-02,-294,-1.36
3.367000e-02,-294,-1.36
3.368000e-02,-294,-1.36
3.369000e-02,-294,-1.52
3.370000e-02,-288,-1.44
3.371000e-02,-294,-1.52
3.372000e-02,-294,-1.6
3.373000e-02,-300,-1.52
3.374000e-02,-294,-1.52
3.375000e-02,-300,-1.52
3.376000e-02,-294,-1.44
3.377000e-02,-300,-1.44
3.378000e-02,-294,-1.52
3.379000e-02,-300,-1.44
3.380000e-02,-300,-1.44
3.381000e-02,-300,-1.6
3.382000e-02,-300,-1.44
3.383000e-02,-300,-1.52
3.384000e-02,-300,-1.6
3.385000e-02,-300,-1.6
3.386000e-02,-306,-1.76
3.387000e-02,-294,-1.68
3.388000e-02,-294,-1.68
3.389000e-02,-294,-1.76
3.390000e-02,-300,-1.76
3.391000e-02,-300,-1.76
3.392000e-02,-300,-1.84
3.393000e-02,-306,-1.84
3.394000e-02,-300,-1.84
3.395000e-02,-294,-1.84
3.396000e-02,-306,-1.84
3.397000e-02,-300,-1.84
3.398000e-02,-306,-1.76
3.399000e-02,-300,-1.76
3.400000e-02,-300,-1.76
3.401000e-02,-300,-1.84
3.402000e-02,-306,-1.76
3.403000e-02,-306,-1.84
3.404000e-02,-306,-1.84
3.405000e-02,-306,-1.76
3.406000e-02,-306,-1.84
3.407000e-02,-306,-1.84
3.408000e-02,-306,-1.84
3.409000e-02,-306,-1.92
3.410000e-02,-306,-2.08
3.411000e-02,-306,-1.92
3.412000e-02,-306,-2.08
3.413000e-02,-306,-2.08
3.414000e-02,-306,-2
3.415000e-02,-306,-2.16
3.416000e-02,-306,-2.16
3.417000e-02,-312,-2.16
3.418000e-02,-300,-2.16
3.419000e-02,-300,-2.16
3.420000e-02,-306,-2.08
3.421000e-02,-306,-2.16
3.422000e-02,-306,-2.16
3.423000e-02,-306,-2.08
3.424000e-02,-306,-2.16
3.425000e-02,-312,-2.16
3.426000e-02,-312,-2.08
3.427000e-02,-312,-2.08
3.428000e-02,-306,-2.08
3.429000e-02,-306,-2.16
3.430000e-02,-312,-2.24
3.431000e-02,-306,-2.16
3.432000e-02,-306,-2.16
3.433000e-02,-312,-2.32
3.434000e-02,-312,-2.32
3.435000e-02,-306,-2.32
3.436000e-02,-306,-2.4
3.437000e-02,-312,-2.48
3.438000e-02,-312,-2.4
3.439000e-02,-306,-2.4
3.440000e-02,-312,-2.48
3.441000e-02,-306,-2.32
3.442000e-02,-312,-2.4
3.443000e-02,-306,-2.4
3.444000e-02,-318,-2.48
3.445000e-02,-306,-2.4
3.446000e-02,-312,-2.4
3.447000e-02,-306,-2.4
3.448000e-02,-306,-2.4
3.449000e-02,-318,-2.4
3.450000e-02,-312,-2.4
3.451000e-02,-312,-2.48
3.452000e-02,-312,-2.56
3.453000e-02,-306,-2.48
3.454000e-02,-306,-2.64
3.455000e-02,-306,-2.56
3.456000e-02,-312,-2.64
3.457000e-02,-318,-2.56
3.458000e-02,-312,-2.64
3.459000e-02,-312,-2.72
3.460000e-02,-318,-2.8
3.461000e-02,-312,-2.72
3.462000e-02,-312,-2.72
3.463000e-02,-312,-2.72
3.464000e-02,-312,-2.64
3.465000e-02,-312,-2.64
3.466000e-02,-318,-2.72
3.467000e-02,-318,-2.64
3.468000e-02,-306,-2.72
3.469000e-02,-312,-2.64
3.470000e-02,-318,-2.56
3.471000e-02,-312,-2.72
3.472000e-02,-312,-2.72
3.473000e-02,-318,-2.56
3.474000e-02,-312,-2.64
3.475000e-02,-312,-2.64
3.476000e-02,-312,-2.64
3.477000e-02,-312,-2.64
3.478000e-02,-312,-2.72
3.479000e-02,-312,-2.72
3.480000e-02,-318,-2.8
3.481000e-02,-312,-2.8
3.482000e-02,-306,-2.8
3.483000e-02,-306,-2.96
3.484000e-02,-306,-2.88
3.485000e-02,-318,-2.96
3.486000e-02,-312,-2.96
3.487000e-02,-312,-2.88
3.488000e-02,-312,-2.8
3.489000e-02,-318,-2.88
3.490000e-02,-312,-2.8
3.491000e-02,-306,-2.8
3.492000e-02,-312,-2.72
3.493000e-02,-312,-2.72
3.494000e-02,-318,-2.8
3.495000e-02,-318,-2.8
3.496000e-02,-318,-2.8
3.497000e-02,-318,-2.88
3.498000e-02,-312,-2.8
3.499000e-02,-318,-2.72
3.500000e-02,-318,-2.8
3.501000e-02,-312,-2.96
3.502000e-02,-306,-2.8
3.503000e-02,-312,-2.96
3.504000e-02,-312,-2.96
3.505000e-02,-312,-2.96
3.506000e-02,-312,-3.04
3.507000e-02,-312,-2.96
3.508000e-02,-306,-2.96
3.509000e-02,-318,-3.04
3.510000e-02,-312,-2.96
3.511000e-02,-318,-2.88
3.512000e-02,-318,-3.04
3.513000e-02,-306,-2.88
3.514000e-02,-312,-2.88
3.515000e-02,-312,-2.96
3.516000e-02,-318,-2.88
3.517000e-02,-312,-2.88
3.518000e-02,-312,-2.96
3.519000e-02,-318,-2.96
3.520000e-02,-306,-2.88
3.521000e-02,-306,-2.96
3.522000e-02,-318,-2.88
3.523000e-02,-318,-2.96
3.524000e-02,-318,-3.04
3.525000e-02,-306,-3.12
3.526000e-02,-312,-3.04
3.527000e-02,-318,-3.12
3.528000e-02,-318,-3.12
3.529000e-02,-312,-3.2
3.530000e-02,-312,-3.2
3.531000e-02,-312,-3.2
3.532000e-02,-318,-3.12
3.533000e-02,-306,-3.12
3.534000e-02,-318,-3.2
3.535000e-02,-312,-3.12
3.536000e-02,-306,-3.04
3.537000e-02,-306,-2.96
3.538000e-02,-312,-2.96
3.539000e-02,-312,-2.96
3.540000e-02,-306,-3.04
3.541000e-02,-312,-2.96
3.542000e-02,-312,-3.04
3.543000e-02,-312,-2.96
3.544000e-02,-312,-3.04
3.545000e-02,-306,-2.96
3.546000e-02,-312,-3.04
3.547000e-02,-312,-2.96
3.548000e-02,-306,-3.04
3.549000e-02,-312,-3.12
3.550000e-02,-306,-3.12
3.551000e-02,-312,-3.2
3.552000e-02,-312,-3.12
3.553000e-02,-318,-3.2
3.554000e-02,-306,-3.12
3.555000e-02,-312,-3.12
3.556000e-02,-306,-3.2
3.557000e-02,-312,-3.12
3.558000e-02,-312,-3.04
3.559000e-02,-318,-3.2
3.560000e-02,-306,-3.04
3.561000e-02,-306,-3.04
3.562000e-02,-306,-3.2
3.563000e-02,-312,-3.04
3.564000e-02,-312,-3.12
3.565000e-02,-306,-3.04
3.566000e-02,-312,-3.12
3.567000e-02,-312,-3.04
3.568000e-02,-306,-3.04
3.569000e-02,-312,-3.04
3.570000e-02,-312,-3.04
3.571000e-02,-312,-3.2
3.572000e-02,-312,-3.12
3.573000e-02,-312,-3.12
3.574000e-02,-306,-3.2
3.575000e-02,-312,-3.2
3.576000e-02,-306,-3.2
3.577000e-02,-312,-3.28
3.578000e-02,-312,-3.04
3.579000e-02,-306,-3.28
3.580000e-02,-306,-3.12
3.581000e-02,-306,-3.04
3.582000e-02,-306,-3.12
3.583000e-02,-300,-3.12
3.584000e-02,-306,-3.12
3.585000e-02,-306,-3.04
3.586000e-02,-306,-3.12
3.587000e-02,-312,-3.04
3.588000e-02,-306,-3.04
3.589000e-02,-306,-3.12
3.590000e-02,-300,-3.04
3.591000e-02,-306,-3.12
3.592000e-02,-300,-3.04
3.593000e-02,-306,-2.96
3.594000e-02,-306,-3.12
3.595000e-02,-312,-3.04
3.596000e-02,-312,-3.12
3.597000e-02,-306,-3.12
3.598000e-02,-306,-3.12
3.599000e-02,-300,-3.2
3.600000e-02,-306,-3.2
3.601000e-02,-300,-3.2
3.602000e-02,-294,-3.12
3.603000e-02,-306,-3.12
3.604000e-02,-294,-3.04
3.605000e-02,-300,-3.04
3.606000e-02,-306,-3.12
3.607000e-02,-300,-3.04
3.608000e-02,-300,-3.04
3.609000e-02,-300,-3.04
3.610000e-02,-294,-2.96
3.611000e-02,-300,-2.96
3.612000e-02,-294,-2.96
3.613000e-02,-300,-2.88
3.614000e-02,-306,-2.96
3.615000e-02,-300,-2.96
3.616000e-02,-294,-2.96
3.617000e-02,-300,-2.96
3.618000e-02,-294,-3.04
3.619000e-02,-288,-2.96
3.620000e-02,-300,-2.96
3.621000e-02,-294,-3.04
3.622000e-02,-300,-3.04
3.623000e-02,-288,-3.12
