TIME,Uedf,IL,IR,Us
-2.552000e-02,-306,-0.4,-3.8,-312
-2.551000e-02,-300,-0.4,-3.8,-318
-2.550000e-02,-306,-0.6,-3.6,-324
-2.549000e-02,-300,-0.6,-3.8,-318
-2.548000e-02,-300,-0.6,-3.8,-312
-2.547000e-02,-300,-0.6,-3.6,-312
-2.546000e-02,-300,-0.4,-3.6,-312
-2.545000e-02,-300,-0.6,-4,-318
-2.544000e-02,-300,-0.8,-3.8,-312
-2.543000e-02,-300,-0.8,-3.6,-318
-2.542000e-02,-300,-0.8,-3.8,-318
-2.541000e-02,-300,-0.8,-3.6,-312
-2.540000e-02,-306,-0.6,-3.8,-318
-2.539000e-02,-306,-0.6,-3.8,-312
-2.538000e-02,-306,-0.6,-3.6,-318
-2.537000e-02,-306,-0.6,-3.8,-312
-2.536000e-02,-306,-0.6,-3.8,-318
-2.535000e-02,-306,-0.6,-4,-312
-2.534000e-02,-300,-0.8,-3.8,-312
-2.533000e-02,-306,-0.8,-4,-312
-2.532000e-02,-300,-0.6,-3.8,-312
-2.531000e-02,-306,-0.6,-3.6,-312
-2.530000e-02,-306,-0.8,-3.8,-318
-2.529000e-02,-300,-0.8,-3.6,-318
-2.528000e-02,-306,-0.8,-3.6,-318
-2.527000e-02,-306,-1.2,-3.8,-318
-2.526000e-02,-306,-0.8,-4,-318
-2.525000e-02,-306,-1,-3.8,-318
-2.524000e-02,-300,-1.2,-3.8,-312
-2.523000e-02,-300,-1,-3.6,-312
-2.522000e-02,-306,-1,-3.8,-318
-2.521000e-02,-306,-1.2,-3.8,-318
-2.520000e-02,-300,-0.8,-4,-318
-2.519000e-02,-300,-1,-3.8,-318
-2.518000e-02,-300,-1,-3.8,-318
-2.517000e-02,-294,-1.2,-3.8,-318
-2.516000e-02,-300,-1,-3.8,-312
-2.515000e-02,-306,-1,-3.8,-312
-2.514000e-02,-306,-1.2,-3.8,-318
-2.513000e-02,-300,-1.2,-3.6,-312
-2.512000e-02,-306,-1.4,-3.8,-318
-2.511000e-02,-294,-1.2,-3.8,-312
-2.510000e-02,-300,-1.2,-3.8,-330
-2.509000e-02,-300,-1.2,-3.8,-312
-2.508000e-02,-294,-1.4,-3.8,-312
-2.507000e-02,-300,-1.2,-3.8,-318
-2.506000e-02,-300,-1.2,-3.8,-306
-2.505000e-02,-306,-1.4,-3.8,-312
-2.504000e-02,-294,-1.2,-3.8,-318
-2.503000e-02,-300,-1.4,-4,-318
-2.502000e-02,-300,-1.4,-4,-312
-2.501000e-02,-306,-1.6,-4,-318
-2.500000e-02,-300,-1.4,-3.8,-312
-2.499000e-02,-294,-1.4,-3.8,-312
-2.498000e-02,-300,-1.6,-3.8,-312
-2.497000e-02,-300,-1.4,-3.6,-318
-2.496000e-02,-306,-1.4,-3.6,-312
-2.495000e-02,-306,-1.6,-3.8,-318
-2.494000e-02,-294,-1.8,-3.6,-318
-2.493000e-02,-294,-1.6,-3.8,-318
-2.492000e-02,-300,-1.6,-4,-306
-2.491000e-02,-300,-1.6,-4,-318
-2.490000e-02,-300,-1.6,-3.6,-318
-2.489000e-02,-300,-1.6,-3.6,-324
-2.488000e-02,-300,-1.4,-3.8,-312
-2.487000e-02,-300,-1.6,-3.8,-318
-2.486000e-02,-306,-1.8,-3.8,-312
-2.485000e-02,-306,-1.6,-3.8,-318
-2.484000e-02,-300,-1.6,-3.6,-318
-2.483000e-02,-306,-1.8,-3.8,-312
-2.482000e-02,-300,-1.8,-4,-318
-2.481000e-02,-300,-2,-3.6,-318
-2.480000e-02,-294,-1.8,-3.6,-312
-2.479000e-02,-294,-2,-3.8,-318
-2.478000e-02,-294,-2,-3.6,-312
-2.477000e-02,-300,-2,-3.8,-324
-2.476000e-02,-300,-2,-3.6,-318
-2.475000e-02,-300,-2,-3.8,-312
-2.474000e-02,-306,-2,-3.8,-318
-2.473000e-02,-306,-2,-4,-312
-2.472000e-02,-300,-2,-3.6,-312
-2.471000e-02,-306,-2,-3.8,-318
-2.470000e-02,-300,-2.2,-3.6,-312
-2.469000e-02,-300,-2.2,-3.6,-324
-2.468000e-02,-306,-2,-3.6,-312
-2.467000e-02,-306,-2.2,-3.8,-312
-2.466000e-02,-300,-2,-3.8,-312
-2.465000e-02,-306,-2.2,-3.6,-318
-2.464000e-02,-294,-2.4,-3.6,-318
-2.463000e-02,-300,-2.2,-3.8,-318
-2.462000e-02,-294,-2.2,-3.8,-318
-2.461000e-02,-300,-2.4,-3.8,-318
-2.460000e-02,-306,-2.2,-3.8,-318
-2.459000e-02,-300,-2.4,-3.6,-318
-2.458000e-02,-300,-2.2,-3.8,-306
-2.457000e-02,-294,-2.4,-3.8,-312
-2.456000e-02,-306,-2.2,-3.8,-318
-2.455000e-02,-300,-2.2,-3.8,-312
-2.454000e-02,-300,-2.2,-3.8,-312
-2.453000e-02,-294,-2.4,-3.8,-318
-2.452000e-02,-300,-2.4,-3.6,-312
-2.451000e-02,-300,-2.2,-3.6,-324
-2.450000e-02,-294,-2.6,-3.8,-318
-2.449000e-02,-294,-2.4,-3.8,-318
-2.448000e-02,-306,-2.6,-3.8,-318
-2.447000e-02,-294,-2.6,-3.8,-312
-2.446000e-02,-300,-2.6,-3.8,-306
-2.445000e-02,-300,-2.6,-3.6,-312
-2.444000e-02,-300,-2.4,-3.8,-312
-2.443000e-02,-300,-2.8,-3.6,-318
-2.442000e-02,-306,-2.6,-3.8,-312
-2.441000e-02,-294,-2.6,-3.6,-318
-2.440000e-02,-300,-2.8,-3.6,-312
-2.439000e-02,-300,-2.8,-3.8,-318
-2.438000e-02,-294,-2.8,-3.8,-312
-2.437000e-02,-300,-2.8,-3.8,-312
-2.436000e-02,-306,-2.8,-3.8,-312
-2.435000e-02,-294,-2.8,-3.6,-312
-2.434000e-02,-300,-3,-3.8,-318
-2.433000e-02,-300,-2.8,-3.8,-318
-2.432000e-02,-300,-2.8,-3.6,-312
-2.431000e-02,-300,-2.8,-3.8,-318
-2.430000e-02,-294,-3,-3.6,-318
-2.429000e-02,-294,-3,-3.8,-312
-2.428000e-02,-300,-2.8,-3.8,-306
-2.427000e-02,-294,-2.8,-3.8,-318
-2.426000e-02,-300,-3,-3.6,-306
-2.425000e-02,-294,-3,-3.6,-318
-2.424000e-02,-294,-2.8,-3.8,-312
-2.423000e-02,-294,-2.8,-3.6,-306
-2.422000e-02,-300,-3.2,-3.6,-318
-2.421000e-02,-300,-3.2,-3.6,-312
-2.420000e-02,-294,-3,-3.6,-300
-2.419000e-02,-294,-3.2,-3.8,-318
-2.418000e-02,-294,-3,-3.8,-306
-2.417000e-02,-294,-3.2,-3.8,-312
-2.416000e-02,-294,-3.2,-3.6,-312
-2.415000e-02,-294,-3.2,-3.6,-312
-2.414000e-02,-294,-3.2,-3.8,-318
-2.413000e-02,-294,-3.2,-3.6,-312
-2.412000e-02,-294,-3.2,-3.6,-312
-2.411000e-02,-294,-3.2,-3.8,-306
-2.410000e-02,-294,-3.4,-3.8,-312
-2.409000e-02,-294,-3.2,-3.8,-312
-2.408000e-02,-294,-3.2,-3.6,-306
-2.407000e-02,-294,-3.2,-3.6,-306
-2.406000e-02,-294,-3.2,-3.6,-312
-2.405000e-02,-282,-3.2,-3.6,-306
-2.404000e-02,-294,-3.4,-3.6,-312
-2.403000e-02,-294,-3.4,-3.8,-306
-2.402000e-02,-288,-3.2,-3.6,-306
-2.401000e-02,-288,-3.6,-3.8,-306
-2.400000e-02,-282,-3.4,-3.6,-312
-2.399000e-02,-288,-3.4,-3.6,-306
-2.398000e-02,-288,-3.6,-3.6,-306
-2.397000e-02,-288,-3.4,-3.6,-312
-2.396000e-02,-288,-3.4,-3.6,-306
-2.395000e-02,-282,-3.4,-3.8,-306
-2.394000e-02,-294,-3.6,-3.8,-306
-2.393000e-02,-294,-3.6,-3.6,-312
-2.392000e-02,-288,-3.6,-3.6,-312
-2.391000e-02,-288,-3.6,-3.6,-300
-2.390000e-02,-288,-3.8,-3.8,-306
-2.389000e-02,-288,-3.6,-3.6,-306
-2.388000e-02,-288,-3.6,-3.6,-300
-2.387000e-02,-294,-3.6,-3.8,-306
-2.386000e-02,-282,-3.6,-3.8,-300
-2.385000e-02,-282,-3.6,-3.4,-312
-2.384000e-02,-288,-3.6,-3.4,-300
-2.383000e-02,-288,-3.6,-3.6,-300
-2.382000e-02,-282,-3.8,-3.4,-300
-2.381000e-02,-282,-3.6,-3.8,-300
-2.380000e-02,-282,-3.8,-3.4,-300
-2.379000e-02,-282,-3.8,-3.6,-300
-2.378000e-02,-282,-4,-3.6,-294
-2.377000e-02,-282,-3.8,-3.6,-306
-2.376000e-02,-282,-4,-3.4,-294
-2.375000e-02,-282,-4,-3.6,-300
-2.374000e-02,-282,-3.8,-3.4,-300
-2.373000e-02,-282,-4,-3.4,-300
-2.372000e-02,-276,-3.8,-3.4,-294
-2.371000e-02,-276,-4,-3.4,-306
-2.370000e-02,-276,-4,-3.4,-300
-2.369000e-02,-276,-4,-3.4,-300
-2.368000e-02,-282,-4,-3.6,-294
-2.367000e-02,-276,-4,-3.4,-294
-2.366000e-02,-288,-4,-3.4,-300
-2.365000e-02,-276,-4,-3.4,-300
-2.364000e-02,-282,-4.2,-3.4,-300
-2.363000e-02,-276,-4,-3.4,-294
-2.362000e-02,-276,-4.2,-3.2,-288
-2.361000e-02,-276,-4,-3.6,-288
-2.360000e-02,-276,-4,-3.2,-294
-2.359000e-02,-276,-4.2,-3.4,-288
-2.358000e-02,-282,-4,-3.6,-294
-2.357000e-02,-276,-4.2,-3.2,-294
-2.356000e-02,-270,-4.2,-3.2,-294
-2.355000e-02,-270,-4.2,-3.4,-288
-2.354000e-02,-276,-4.4,-3.4,-288
-2.353000e-02,-276,-4.4,-3.4,-294
-2.352000e-02,-276,-4.4,-3.4,-294
-2.351000e-02,-264,-4.4,-3.4,-288
-2.350000e-02,-276,-4.2,-3.4,-288
-2.349000e-02,-270,-4.4,-3.4,-288
-2.348000e-02,-264,-4.4,-3.4,-288
-2.347000e-02,-264,-4.4,-3.2,-288
-2.346000e-02,-270,-4.2,-3.2,-288
-2.345000e-02,-270,-4.4,-3.4,-288
-2.344000e-02,-264,-4.4,-3.4,-288
-2.343000e-02,-276,-4.6,-3.2,-282
-2.342000e-02,-270,-4.4,-3.2,-288
-2.341000e-02,-270,-4.8,-3.4,-288
-2.340000e-02,-264,-4.6,-3.2,-294
-2.339000e-02,-258,-4.6,-3.2,-288
-2.338000e-02,-264,-4.8,-3.4,-282
-2.337000e-02,-270,-4.4,-3.4,-288
-2.336000e-02,-258,-4.6,-3.2,-282
-2.335000e-02,-258,-4.4,-3.2,-276
-2.334000e-02,-258,-4.6,-3.2,-276
-2.333000e-02,-258,-4.6,-3.2,-288
-2.332000e-02,-258,-4.6,-3.4,-282
-2.331000e-02,-264,-4.6,-3.4,-276
-2.330000e-02,-264,-4.6,-3.2,-288
-2.329000e-02,-258,-4.6,-3,-282
-2.328000e-02,-258,-4.6,-3.2,-276
-2.327000e-02,-258,-4.6,-3.2,-276
-2.326000e-02,-258,-4.8,-3,-282
-2.325000e-02,-258,-4.8,-3.2,-282
-2.324000e-02,-252,-4.8,-3.2,-282
-2.323000e-02,-252,-4.8,-3.2,-282
-2.322000e-02,-252,-4.8,-3,-276
-2.321000e-02,-258,-4.6,-3,-276
-2.320000e-02,-252,-4.8,-3.2,-276
-2.319000e-02,-258,-4.8,-3.2,-270
-2.318000e-02,-252,-5,-3.2,-276
-2.317000e-02,-252,-5,-3.2,-276
-2.316000e-02,-252,-5,-3.2,-264
-2.315000e-02,-246,-5,-3,-276
-2.314000e-02,-252,-5,-3.2,-276
-2.313000e-02,-252,-4.8,-3.2,-276
-2.312000e-02,-246,-5.2,-3,-270
-2.311000e-02,-246,-5,-3.2,-264
-2.310000e-02,-252,-5,-3.4,-270
-2.309000e-02,-246,-5.2,-3.2,-270
-2.308000e-02,-252,-5.2,-3,-264
-2.307000e-02,-240,-5,-3,-264
-2.306000e-02,-240,-5,-3,-258
-2.305000e-02,-246,-5.2,-3,-270
-2.304000e-02,-246,-5.2,-3,-258
-2.303000e-02,-240,-5.2,-3,-264
-2.302000e-02,-246,-5.2,-3,-270
-2.301000e-02,-240,-5.2,-3.2,-264
-2.300000e-02,-240,-5.2,-3,-264
-2.299000e-02,-246,-5.2,-3,-264
-2.298000e-02,-240,-5.2,-3,-258
-2.297000e-02,-240,-5.2,-3,-258
-2.296000e-02,-234,-5,-3.2,-270
-2.295000e-02,-240,-5.2,-3,-258
-2.294000e-02,-246,-5.4,-3,-252
-2.293000e-02,-246,-5.4,-3,-258
-2.292000e-02,-234,-5.2,-3,-264
-2.291000e-02,-234,-5.2,-3,-258
-2.290000e-02,-234,-5.4,-3,-258
-2.289000e-02,-234,-5.2,-3,-252
-2.288000e-02,-234,-5.4,-3,-252
-2.287000e-02,-228,-5.4,-2.6,-252
-2.286000e-02,-234,-5.4,-2.8,-258
-2.285000e-02,-228,-5.2,-3,-258
-2.284000e-02,-234,-5.4,-3,-246
-2.283000e-02,-228,-5.2,-3.2,-252
-2.282000e-02,-228,-5.4,-3,-252
-2.281000e-02,-228,-5.4,-2.8,-252
-2.280000e-02,-228,-5.4,-2.8,-240
-2.279000e-02,-234,-5.6,-2.8,-252
-2.278000e-02,-222,-5.4,-3,-246
-2.277000e-02,-228,-5.4,-2.8,-246
-2.276000e-02,-228,-5.8,-2.8,-240
-2.275000e-02,-228,-5.4,-2.8,-246
-2.274000e-02,-222,-5.4,-2.8,-246
-2.273000e-02,-222,-5.6,-2.8,-246
-2.272000e-02,-222,-5.6,-3,-240
-2.271000e-02,-222,-5.4,-2.8,-234
-2.270000e-02,-222,-5.6,-2.8,-240
-2.269000e-02,-222,-5.8,-2.8,-240
-2.268000e-02,-222,-5.8,-2.8,-246
-2.267000e-02,-222,-5.6,-2.8,-240
-2.266000e-02,-216,-5.6,-2.8,-240
-2.265000e-02,-222,-5.6,-2.8,-240
-2.264000e-02,-222,-5.8,-2.6,-240
-2.263000e-02,-210,-5.8,-2.6,-234
-2.262000e-02,-222,-5.8,-2.8,-234
-2.261000e-02,-210,-5.6,-2.6,-240
-2.260000e-02,-216,-5.6,-2.8,-234
-2.259000e-02,-210,-5.6,-2.6,-234
-2.258000e-02,-210,-5.6,-2.4,-234
-2.257000e-02,-222,-5.8,-2.6,-228
-2.256000e-02,-210,-5.8,-2.8,-234
-2.255000e-02,-222,-5.6,-2.8,-228
-2.254000e-02,-210,-5.8,-2.8,-234
-2.253000e-02,-210,-5.8,-2.6,-228
-2.252000e-02,-210,-5.8,-2.6,-234
-2.251000e-02,-210,-6,-2.6,-228
-2.250000e-02,-216,-6,-2.6,-228
-2.249000e-02,-210,-6,-2.4,-228
-2.248000e-02,-204,-5.8,-2.8,-228
-2.247000e-02,-204,-6,-2.6,-234
-2.246000e-02,-204,-6,-2.4,-222
-2.245000e-02,-210,-6,-2.6,-222
-2.244000e-02,-204,-6,-2.6,-228
-2.243000e-02,-198,-6,-2.8,-228
-2.242000e-02,-204,-5.8,-2.4,-222
-2.241000e-02,-204,-6,-2.6,-228
-2.240000e-02,-198,-5.8,-2.6,-216
-2.239000e-02,-198,-6,-2.6,-222
-2.238000e-02,-198,-6,-2.2,-222
-2.237000e-02,-204,-6.2,-2.8,-216
-2.236000e-02,-204,-6,-2.6,-222
-2.235000e-02,-198,-6,-2.6,-228
-2.234000e-02,-198,-6,-2.6,-222
-2.233000e-02,-198,-6,-2.4,-216
-2.232000e-02,-198,-6,-2.4,-210
-2.231000e-02,-198,-6,-2.4,-216
-2.230000e-02,-192,-6,-2.6,-216
-2.229000e-02,-192,-6,-2.4,-210
-2.228000e-02,-198,-6.4,-2.4,-210
-2.227000e-02,-192,-6,-2.4,-210
-2.226000e-02,-192,-6,-2.4,-216
-2.225000e-02,-186,-6.2,-2.2,-210
-2.224000e-02,-186,-6.2,-2.6,-210
-2.223000e-02,-186,-6.2,-2.4,-210
-2.222000e-02,-186,-6.2,-2.4,-216
-2.221000e-02,-186,-6.2,-2.4,-204
-2.220000e-02,-186,-6,-2.4,-204
-2.219000e-02,-186,-6.2,-2.4,-198
-2.218000e-02,-186,-6.2,-2.2,-204
-2.217000e-02,-180,-6.2,-2.4,-204
-2.216000e-02,-186,-6.2,-2.6,-204
-2.215000e-02,-186,-6.4,-2.2,-198
-2.214000e-02,-186,-6,-2.4,-198
-2.213000e-02,-180,-6.4,-2.2,-198
-2.212000e-02,-174,-6.4,-2,-198
-2.211000e-02,-174,-6.2,-2.2,-198
-2.210000e-02,-174,-6.4,-2.2,-198
-2.209000e-02,-180,-6.2,-2.4,-198
-2.208000e-02,-180,-6.2,-2.2,-192
-2.207000e-02,-174,-6.4,-2.2,-204
-2.206000e-02,-174,-6.2,-2.2,-192
-2.205000e-02,-174,-6.2,-2.2,-198
-2.204000e-02,-174,-6.2,-2.4,-192
-2.203000e-02,-168,-6.2,-2.2,-192
-2.202000e-02,-174,-6.2,-2.2,-198
-2.201000e-02,-162,-6.2,-2.2,-192
-2.200000e-02,-174,-6.2,-2.2,-186
-2.199000e-02,-168,-6.4,-2.2,-186
-2.198000e-02,-162,-6.2,-2.2,-192
-2.197000e-02,-174,-6.4,-2.2,-186
-2.196000e-02,-168,-6.4,-2.2,-186
-2.195000e-02,-162,-6.2,-2.2,-186
-2.194000e-02,-168,-6.4,-2,-180
-2.193000e-02,-162,-6.4,-2.2,-186
-2.192000e-02,-162,-6.4,-2.2,-174
-2.191000e-02,-162,-6.4,-2,-186
-2.190000e-02,-162,-6.4,-1.8,-180
-2.189000e-02,-162,-6.2,-1.8,-186
-2.188000e-02,-162,-6.2,-2,-174
-2.187000e-02,-162,-6.4,-1.8,-174
-2.186000e-02,-156,-6.4,-2,-180
-2.185000e-02,-156,-6.4,-2,-180
-2.184000e-02,-150,-6.4,-2,-180
-2.183000e-02,-156,-6.4,-2,-180
-2.182000e-02,-162,-6.4,-2.2,-180
-2.181000e-02,-156,-6.4,-1.8,-174
-2.180000e-02,-156,-6.6,-2,-168
-2.179000e-02,-144,-6.4,-2,-174
-2.178000e-02,-150,-6.4,-1.8,-180
-2.177000e-02,-150,-6.4,-2,-174
-2.176000e-02,-162,-6.4,-2,-168
-2.175000e-02,-156,-6.4,-1.8,-174
-2.174000e-02,-150,-6.6,-1.8,-168
-2.173000e-02,-150,-6.6,-2,-168
-2.172000e-02,-156,-6.4,-2,-168
-2.171000e-02,-144,-6.4,-2,-174
-2.170000e-02,-144,-6.6,-2,-162
-2.169000e-02,-138,-6.4,-1.8,-168
-2.168000e-02,-150,-6.6,-1.8,-162
-2.167000e-02,-144,-6.2,-2,-168
-2.166000e-02,-144,-6.8,-1.6,-168
-2.165000e-02,-138,-6.8,-1.6,-168
-2.164000e-02,-144,-6.4,-1.8,-162
-2.163000e-02,-144,-6.4,-1.8,-162
-2.162000e-02,-138,-6.6,-2,-168
-2.161000e-02,-150,-6.6,-1.8,-162
-2.160000e-02,-138,-6.6,-1.8,-162
-2.159000e-02,-138,-6.6,-1.6,-162
-2.158000e-02,-138,-6.4,-1.6,-156
-2.157000e-02,-138,-6.8,-1.8,-162
-2.156000e-02,-138,-6.6,-1.6,-156
-2.155000e-02,-132,-6.8,-1.8,-162
-2.154000e-02,-132,-6.4,-1.8,-156
-2.153000e-02,-132,-6.6,-1.8,-150
-2.152000e-02,-132,-6.6,-1.6,-156
-2.151000e-02,-132,-6.6,-1.6,-150
-2.150000e-02,-132,-6.8,-1.6,-156
-2.149000e-02,-132,-6.4,-1.8,-156
-2.148000e-02,-126,-6.6,-1.6,-156
-2.147000e-02,-126,-6.8,-1.8,-144
-2.146000e-02,-132,-6.6,-1.6,-150
-2.145000e-02,-132,-6.6,-1.4,-150
-2.144000e-02,-126,-6.8,-1.4,-150
-2.143000e-02,-114,-6.6,-1.6,-144
-2.142000e-02,-120,-6.4,-1.6,-144
-2.141000e-02,-132,-6.8,-1.6,-150
-2.140000e-02,-126,-6.8,-1.6,-150
-2.139000e-02,-126,-6.6,-1.6,-138
-2.138000e-02,-120,-6.8,-1.6,-138
-2.137000e-02,-120,-6.8,-1.6,-144
-2.136000e-02,-120,-6.6,-1.4,-144
-2.135000e-02,-120,-6.8,-1.4,-138
-2.134000e-02,-120,-6.6,-1.6,-144
-2.133000e-02,-114,-6.6,-1.6,-144
-2.132000e-02,-114,-6.8,-1.6,-132
-2.131000e-02,-114,-6.8,-1.6,-138
-2.130000e-02,-114,-6.8,-1.2,-138
-2.129000e-02,-114,-6.6,-1.4,-138
-2.128000e-02,-120,-6.8,-1.6,-126
-2.127000e-02,-108,-6.6,-1.4,-132
-2.126000e-02,-108,-6.8,-1.6,-138
-2.125000e-02,-114,-6.8,-1.4,-132
-2.124000e-02,-108,-6.6,-1.6,-132
-2.123000e-02,-108,-6.8,-1.4,-132
-2.122000e-02,-108,-6.8,-1.2,-132
-2.121000e-02,-108,-6.8,-1.4,-126
-2.120000e-02,-108,-6.8,-1.4,-132
-2.119000e-02,-108,-6.8,-1.4,-126
-2.118000e-02,-102,-6.8,-1.2,-120
-2.117000e-02,-102,-6.8,-1.4,-120
-2.116000e-02,-114,-6.8,-1.6,-120
-2.115000e-02,-96,-6.8,-1.4,-126
-2.114000e-02,-102,-6.8,-1.2,-120
-2.113000e-02,-102,-6.8,-1.2,-126
-2.112000e-02,-96,-6.8,-1.2,-120
-2.111000e-02,-102,-6.8,-1.4,-114
-2.110000e-02,-96,-6.6,-1.2,-114
-2.109000e-02,-96,-6.8,-1.4,-114
-2.108000e-02,-96,-6.8,-1.2,-114
-2.107000e-02,-90,-6.6,-1.2,-114
-2.106000e-02,-96,-6.8,-1.2,-114
-2.105000e-02,-90,-6.8,-1.2,-114
-2.104000e-02,-90,-6.8,-1.4,-114
-2.103000e-02,-96,-6.8,-1.4,-114
-2.102000e-02,-90,-6.8,-1.2,-108
-2.101000e-02,-84,-6.8,-1.2,-108
-2.100000e-02,-84,-7,-1.2,-114
-2.099000e-02,-96,-7,-1.2,-114
-2.098000e-02,-84,-6.8,-1.2,-114
-2.097000e-02,-84,-6.8,-1.2,-108
-2.096000e-02,-96,-7,-1.2,-102
-2.095000e-02,-78,-6.8,-1,-102
-2.094000e-02,-84,-6.8,-0.8,-102
-2.093000e-02,-78,-6.8,-1,-108
-2.092000e-02,-84,-6.8,-1,-96
-2.091000e-02,-90,-6.8,-1,-108
-2.090000e-02,-78,-6.8,-1.2,-102
-2.089000e-02,-78,-6.6,-0.8,-102
-2.088000e-02,-78,-6.8,-1,-96
-2.087000e-02,-78,-6.6,-1,-102
-2.086000e-02,-78,-7,-0.8,-96
-2.085000e-02,-78,-6.8,-1,-102
-2.084000e-02,-72,-6.8,-1,-102
-2.083000e-02,-78,-6.8,-0.8,-96
-2.082000e-02,-78,-6.8,-1,-96
-2.081000e-02,-72,-6.6,-1,-96
-2.080000e-02,-72,-7,-1.2,-96
-2.079000e-02,-78,-7,-1,-90
-2.078000e-02,-66,-7,-1,-90
-2.077000e-02,-72,-7,-1,-84
-2.076000e-02,-72,-6.6,-1,-90
-2.075000e-02,-66,-6.6,-1,-84
-2.074000e-02,-66,-7,-1.2,-84
-2.073000e-02,-66,-6.6,-0.8,-90
-2.072000e-02,-66,-6.8,-1,-90
-2.071000e-02,-72,-6.8,-0.8,-84
-2.070000e-02,-66,-7,-0.8,-78
-2.069000e-02,-60,-7,-0.8,-78
-2.068000e-02,-66,-6.8,-0.6,-84
-2.067000e-02,-60,-6.6,-0.8,-84
-2.066000e-02,-54,-6.8,-0.6,-72
-2.065000e-02,-60,-6.8,-0.8,-78
-2.064000e-02,-54,-6.6,-0.8,-78
-2.063000e-02,-54,-6.8,-0.8,-84
-2.062000e-02,-48,-7,-0.6,-66
-2.061000e-02,-48,-6.8,-0.6,-78
-2.060000e-02,-54,-6.8,-0.6,-72
-2.059000e-02,-54,-7,-0.6,-72
-2.058000e-02,-66,-6.8,-0.6,-72
-2.057000e-02,-42,-6.8,-0.6,-72
-2.056000e-02,-54,-6.8,-0.6,-66
-2.055000e-02,-48,-7,-0.8,-66
-2.054000e-02,-48,-7,-0.6,-72
-2.053000e-02,-42,-7,-0.6,-66
-2.052000e-02,-42,-6.8,-0.6,-60
-2.051000e-02,-42,-6.8,-0.6,-60
-2.050000e-02,-42,-6.8,-0.6,-60
-2.049000e-02,-42,-6.8,-0.6,-60
-2.048000e-02,-42,-6.6,-0.6,-60
-2.047000e-02,-42,-6.8,-0.6,-60
-2.046000e-02,-42,-6.6,-0.4,-60
-2.045000e-02,-36,-7,-0.6,-54
-2.044000e-02,-36,-6.8,-0.6,-48
-2.043000e-02,-36,-6.6,-0.2,-54
-2.042000e-02,-36,-7,-0.4,-54
-2.041000e-02,-36,-7,-0.4,-54
-2.040000e-02,-30,-6.6,-0.6,-48
-2.039000e-02,-30,-6.6,-0.2,-48
-2.038000e-02,-30,-6.8,-0.4,-48
-2.037000e-02,-30,-7,-0.4,-48
-2.036000e-02,-24,-6.8,-0.4,-48
-2.035000e-02,-30,-6.8,-0.4,-42
-2.034000e-02,-30,-6.8,-0.6,-42
-2.033000e-02,-30,-6.8,-0.4,-42
-2.032000e-02,-24,-6.6,-0.4,-42
-2.031000e-02,-18,-6.6,-0.4,-42
-2.030000e-02,-24,-6.6,-0.4,-48
-2.029000e-02,-24,-6.8,-0.4,-42
-2.028000e-02,-18,-6.8,-0.4,-36
-2.027000e-02,-12,-6.8,-0.6,-36
-2.026000e-02,-18,-6.8,-0.4,-30
-2.025000e-02,-18,-6.8,-0.2,-30
-2.024000e-02,-18,-6.6,-0.2,-30
-2.023000e-02,-12,-6.8,-0.2,-36
-2.022000e-02,-12,-6.8,-0.2,-30
-2.021000e-02,-12,-6.8,-0.2,-36
-2.020000e-02,-12,-6.8,-0.2,-30
-2.019000e-02,-12,-6.6,-0.2,-30
-2.018000e-02,-12,-6.8,-0.2,-30
-2.017000e-02,-18,-6.8,-0.2,-30
-2.016000e-02,-12,-6.8,-0.2,-24
-2.015000e-02,-12,-6.6,-0.2,-18
-2.014000e-02,-6,-6.6,-0.2,-30
-2.013000e-02,-6,-6.6,-0.2,-18
-2.012000e-02,-12,-6.8,-0.2,-24
-2.011000e-02,-6,-6.6,-0.2,-24
-2.010000e-02,-6,-6.6,-0.2,-24
-2.009000e-02,-6,-6.8,-0.2,-18
-2.008000e-02,0,-6.6,-0.2,-18
-2.007000e-02,0,-6.6,-0.2,-18
-2.006000e-02,0,-6.6,-0.2,-18
-2.005000e-02,0,-6.8,-0.2,-12
-2.004000e-02,0,-6.8,-0.2,-12
-2.003000e-02,0,-6.6,0,-12
-2.002000e-02,6,-6.4,0,-12
-2.001000e-02,6,-6.6,0,-12
-2.000000e-02,0,-6.8,0,-12
-1.999000e-02,6,-6.6,0,-6
-1.998000e-02,0,-6.8,0,-6
-1.997000e-02,12,-6.6,0,-6
-1.996000e-02,6,-6.6,0,-12
-1.995000e-02,6,-6.6,0,-6
-1.994000e-02,6,-6.6,0,-6
-1.993000e-02,6,-6.6,0,0
-1.992000e-02,18,-6.6,0,0
-1.991000e-02,12,-6.6,0,0
-1.990000e-02,12,-6.8,0.2,0
-1.989000e-02,18,-6.8,0,0
-1.988000e-02,18,-6.4,0.2,0
-1.987000e-02,18,-6.6,0,0
-1.986000e-02,24,-6.6,0,6
-1.985000e-02,18,-6.4,0.2,6
-1.984000e-02,24,-6.6,0.2,6
-1.983000e-02,18,-6.4,0,6
-1.982000e-02,30,-6.6,0.2,12
-1.981000e-02,24,-6.4,0.2,6
-1.980000e-02,24,-6.4,0.4,0
-1.979000e-02,30,-6.4,0,12
-1.978000e-02,24,-6.4,0.2,12
-1.977000e-02,30,-6.4,0.2,12
-1.976000e-02,30,-6.4,0.2,18
